ANO;CODIGO_ESCOLA;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS
2024;2999;35002999;10210;LESTE 2;SHINQUICHI AGARI;SAO PAULO;4,09;2,42
2024;3001;35003001;10210;LESTE 2;DARIO DE QUEIROZ PROF;SAO PAULO;;3,07
2024;3013;35003013;10210;LESTE 2;DIOGO DE FARIA DR;SAO PAULO;4,23;
2024;3037;35003037;10210;LESTE 2;ATAULPHO ALVES;SAO PAULO;;2,50
2024;3049;35003049;10210;LESTE 2;ANTONIO DE PADUA VIEIRA;SAO PAULO;5,05;
2024;3050;35003050;10210;LESTE 2;ELIZA RAQUEL MACEDO DE SOUZA PROFA;SAO PAULO;;2,30
2024;3062;35003062;10207;LESTE 1;EMILIA DE PAIVA MEIRA PROFESSORA;SAO PAULO;;2,85
2024;3074;35003074;10207;LESTE 1;GERALDO DOMINGOS CORTEZ PROFESSOR;SAO PAULO;4,76;
2024;3086;35003086;10207;LESTE 1;HELENA LOMBARDI BRAGA PROFESSORA;SAO PAULO;;2,99
2024;3098;35003098;10208;LESTE 4;ASCANIO DE AZEVEDO CASTILHO PROF;SAO PAULO;5,48;
2024;3104;35003104;10208;LESTE 4;CIDADE DE HIROSHIMA;SAO PAULO;;3,16
2024;3116;35003116;10207;LESTE 1;APPARECIDA RAHAL PROFESSORA;SAO PAULO;;2,37
2024;3128;35003128;10211;LESTE 3;DECIO FERRAZ ALVIM PROFESSOR DOUTOR;SAO PAULO;4,49;1,83
2024;3141;35003141;10211;LESTE 3;LUIZ ROSANOVA PROFESSOR;SAO PAULO;;2,79
2024;3153;35003153;10208;LESTE 4;LUZIA DE QUEIROZ E OLIVEIRA PROFA;SAO PAULO;;2,71
2024;3165;35003165;10208;LESTE 4;JANDYRA VIEIRA CUNHA BARRA PROFA;SAO PAULO;5,70;
2024;3177;35003177;10211;LESTE 3;ALCIDES BOSCOLO PROFESSOR;SAO PAULO;5,70;
2024;3189;35003189;10208;LESTE 4;ALFREDO MACHADO PEDROSA PROF;SAO PAULO;4,74;
2024;3190;35003190;10207;LESTE 1;ALVARES DE AZEVEDO;SAO PAULO;5,52;
2024;3207;35003207;10207;LESTE 1;MARIA CECILIA DA SILVA GROHMANN PROFESSORA;SAO PAULO;4,09;
2024;3219;35003219;10207;LESTE 1;MARIA DA CONCEICAO OLIVEIRA COSTA PROFESSORA;SAO PAULO;5,29;
2024;3220;35003220;10207;LESTE 1;MILTON CRUZEIRO PROFESSOR;SAO PAULO;;2,00
2024;3232;35003232;10208;LESTE 4;ADELINO JOSE DA SILVA D AZEVEDO PROF;SAO PAULO;;3,60
2024;3244;35003244;10211;LESTE 3;ADHEMAR ANTONIO PRADO PROFESSOR;SAO PAULO;;2,71
2024;3256;35003256;10211;LESTE 3;PEDRO TAQUES;SAO PAULO;;2,75
2024;3268;35003268;10211;LESTE 3;SEBASTIAO FARIA ZIMBRES PROFESSOR;SAO PAULO;;3,51
2024;3273;35003273;10208;LESTE 4;SAO JOAO EVANGELISTA;SAO PAULO;4,48;2,12
2024;3281;35003281;10210;LESTE 2;BALBINA NETTO VELLOSO PROFA;SAO PAULO;4,56;
2024;3293;35003293;10207;LESTE 1;THALES CASTANHO DE ANDRADE PROFESSOR;SAO PAULO;5,37;
2024;3300;35003300;10208;LESTE 4;ALFREDO ASHCAR PROF;SAO PAULO;5,16;
2024;3311;35003311;10211;LESTE 3;ANDRE NUNES JUNIOR;SAO PAULO;4,81;
2024;3323;35003323;10211;LESTE 3;RITA PINTO DE ARAUJO PROFESSORA;SAO PAULO;4,37;
2024;3335;35003335;10208;LESTE 4;WALTER BELIAN;SAO PAULO;5,66;
2024;3360;35003360;10312;CENTRO OESTE;ALFREDO PAULINO;SAO PAULO;7,21;
2024;3372;35003372;10312;CENTRO OESTE;ROMEU DE MORAES;SAO PAULO;;2,51
2024;3384;35003384;10312;CENTRO OESTE;ANHANGUERA;SAO PAULO;;
2024;3402;35003402;10312;CENTRO OESTE;PEREIRA BARRETO;SAO PAULO;;
2024;3414;35003414;10102;CENTRO;ANTONIO PRADO CONSELHEIRO;SAO PAULO;4,64;
2024;3426;35003426;10102;CENTRO;CANUTO DO VAL;SAO PAULO;;2,63
2024;3448;35003448;10102;CENTRO;PEDRO II;SAO PAULO;5,59;
2024;3451;35003451;10102;CENTRO;JOAO KOPKE;SAO PAULO;;2,58
2024;3463;35003463;10312;CENTRO OESTE;REINALDO RIBEIRO DA SILVA DOUTOR;SAO PAULO;;4,70
2024;3475;35003475;10102;CENTRO;JOSE CANDIDO DE SOUZA;SAO PAULO;;3,28
2024;3487;35003487;10102;CENTRO;ARTHUR GUIMARAES;SAO PAULO;5,35;
2024;3499;35003499;10102;CENTRO;ZULEIKA DE BARROS MARTINS FERREIRA PROFESSORA;SAO PAULO;;
2024;3517;35003517;10312;CENTRO OESTE;MARINA CERQUEIRA CESAR PROFESSORA;SAO PAULO;6,04;
2024;3530;35003530;10102;CENTRO;ALARICO SILVEIRA DOUTOR;SAO PAULO;;3,45
2024;3542;35003542;10312;CENTRO OESTE;JOSE MONTEIRO BOANOVA PROFESSOR;SAO PAULO;;2,27
2024;3554;35003554;10102;CENTRO;MAURO DE OLIVEIRA PROFESSOR;SAO PAULO;;
2024;3566;35003566;10102;CENTRO;MISS BROWNE;SAO PAULO;;3,37
2024;3585;35003585;10312;CENTRO OESTE;MANUEL CIRIDIAO BUARQUE PROFESSOR;SAO PAULO;;
2024;3591;35003591;10312;CENTRO OESTE;EDMUNDO DE CARVALHO DOUTOR;SAO PAULO;5,76;
2024;3612;35003612;10312;CENTRO OESTE;GUILHERME KUHLMANN;SAO PAULO;5,52;
2024;3621;35003621;10102;CENTRO;PRUDENTE DE MORAES;SAO PAULO;4,41;
2024;3633;35003633;10102;CENTRO;FARIA LIMA BRIGADEIRO;SAO PAULO;6,57;
2024;3657;35003657;10312;CENTRO OESTE;EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO;SAO PAULO;;2,79
2024;3669;35003669;10312;CENTRO OESTE;ALEXANDRE VON HUMBOLDT;SAO PAULO;;
2024;3670;35003670;10102;CENTRO;FIDELINO DE FIGUEIREDO PROFESSOR;SAO PAULO;;3,01
2024;3682;35003682;10312;CENTRO OESTE;FERNAO DIAS PAES;SAO PAULO;;
2024;3700;35003700;10312;CENTRO OESTE;ANTONIO ALVES CRUZ PROFESSOR;SAO PAULO;;
2024;3712;35003712;10102;CENTRO;MARINA CINTRA PROFESSORA;SAO PAULO;4,91;3,28
2024;3724;35003724;10316;CENTRO SUL;ROLDAO LOPES DE BARROS PROFESSOR;SAO PAULO;;2,53
2024;3736;35003736;10312;CENTRO OESTE;LUDOVINA CREDIDIO PEIXOTO;SAO PAULO;5,24;
2024;3748;35003748;10316;CENTRO SUL;ARCY MAJOR;SAO PAULO;;4,07
2024;3759;35003759;10316;CENTRO SUL;MARIA JOSE;SAO PAULO;4,58;2,30
2024;3773;35003773;10312;CENTRO OESTE;COSTA MANSO MINISTRO;SAO PAULO;;
2024;3797;35003797;10316;CENTRO SUL;FABIANO LOZANO MAESTRO;SAO PAULO;;3,60
2024;3803;35003803;10312;CENTRO OESTE;VICTOR OLIVA PROFESSOR;SAO PAULO;6,98;
2024;3815;35003815;10316;CENTRO SUL;FLORIANO MARECHAL;SAO PAULO;6,31;
2024;3827;35003827;10316;CENTRO SUL;RODRIGUES ALVES;SAO PAULO;5,69;3,16
2024;3839;35003839;10312;CENTRO OESTE;GODOFREDO FURTADO;SAO PAULO;;3,11
2024;3840;35003840;10312;CENTRO OESTE;CARLOS MAXIMILIANO PEREIRA DOS SANTOS;SAO PAULO;;4,26
2024;3852;35003852;10102;CENTRO;CAETANO DE CAMPOS CONSOLACAO;SAO PAULO;;3,22
2024;3864;35003864;10312;CENTRO OESTE;CECILIANO JOSE ENNES PROFESSOR;SAO PAULO;5,93;
2024;3876;35003876;10312;CENTRO OESTE;BRASILIO MACHADO;SAO PAULO;7,43;
2024;3888;35003888;10312;CENTRO OESTE;MARTIM FRANCISCO;SAO PAULO;;4,50
2024;3897;35003897;10312;CENTRO OESTE;ALFREDO BRESSER;SAO PAULO;6,42;
2024;3918;35003918;10312;CENTRO OESTE;ARISTIDES DE CASTRO;SAO PAULO;;4,00
2024;3924;35003924;10312;CENTRO OESTE;NAPOLEAO DE CARVALHO FREIRE PROFESSOR;SAO PAULO;;2,97
2024;3931;35003931;10312;CENTRO OESTE;OSWALDO ARANHA;SAO PAULO;;3,64
2024;3943;35003943;10312;CENTRO OESTE;JACYRA MOYA MARTINS CARVALHO PROFESSORA;SAO PAULO;5,19;
2024;3955;35003955;10312;CENTRO OESTE;KEIZO ISHIHARA;SAO PAULO;6,56;3,00
2024;3967;35003967;10312;CENTRO OESTE;KYRILLOS DOUTOR;SAO PAULO;;3,82
2024;3980;35003980;10312;CENTRO OESTE;LOURENCO FILHO PROFESSOR;SAO PAULO;;4,79
2024;3992;35003992;10312;CENTRO OESTE;MARIO DE ANDRADE;SAO PAULO;4,49;
2024;4005;35004005;10312;CENTRO OESTE;MARIA EUGENIA MARTINS PROFESSORA;SAO PAULO;;1,70
2024;4029;35004029;10312;CENTRO OESTE;FLAVIA VIZIBELI PIRRO PROFESSORA;SAO PAULO;6,67;3,26
2024;4030;35004030;10312;CENTRO OESTE;GUIOMAR ROCHA RINALDI PROFESSORA;SAO PAULO;;1,71
2024;4039;35004039;20310;VOTORANTIM;JARDIM SAO MATHEUS;VOTORANTIM;;2,99
2024;4042;35004042;10312;CENTRO OESTE;HENRIQUE DUMONT VILLARES;SAO PAULO;6,32;
2024;4065;35004065;20408;LIMEIRA;MARIA CARMEN CODO JACOMINI;SANTA GERTRUDES;;
2024;4066;35004066;10312;CENTRO OESTE;ARCHITICLINO SANTOS PROFESSOR;SAO PAULO;;3,05
2024;4078;35004078;10312;CENTRO OESTE;CESAR MARTINEZ;SAO PAULO;6,60;
2024;4085;35004085;10312;CENTRO OESTE;CLORINDA DANTI PROFESSORA;SAO PAULO;4,58;
2024;4091;35004091;10312;CENTRO OESTE;DANIEL PAULO VERANO PONTES PROFESSOR;SAO PAULO;;3,29
2024;4092;35004092;20501;ARARAQUARA;PROFA MIRYAN LEOPOLDINA CARAMURU DE CASTRO MONTEIRO;ARARAQUARA;;2,31
2024;4102;35004102;20904;PRESIDENTE PRUDENTE;JOAO CARLOS PADILHA DE SIQUEIRA;PRESIDENTE PRUDENTE;;1,63
2024;4112;35004112;10312;CENTRO OESTE;LUIS ELIAS ATTIE;SAO PAULO;4,54;
2024;4118;35004118;20208;CARAGUATATUBA;JOSE ANTONIO SANCHES GONZALEZ PROF;ILHABELA;;
2024;4121;35004121;10312;CENTRO OESTE;EMYGDIO DE BARROS PROFESSOR;SAO PAULO;;1,78
2024;4133;35004133;10312;CENTRO OESTE;ENNIO VOSS PROFESSOR;SAO PAULO;5,13;3,01
2024;4145;35004145;10312;CENTRO OESTE;ALBERTO LEVY PROFESSOR;SAO PAULO;;
2024;4157;35004157;10312;CENTRO OESTE;ALBERTO TORRES;SAO PAULO;;
2024;4169;35004169;10312;CENTRO OESTE;ANA ROSA DE ARAUJO DONA;SAO PAULO;;2,75
2024;4170;35004170;10312;CENTRO OESTE;ANDRONICO DE MELLO PROFESSOR;SAO PAULO;;
2024;4191;35004191;10701;CARAPICUIBA;CIDADE ARISTON ESTELA AZEVEDO VI;CARAPICUIBA;;2,48
2024;4200;35004200;10312;CENTRO OESTE;ADOLFINO DE ARRUDA CASTANHO PROFESSOR;SAO PAULO;4,16;
2024;4212;35004212;10312;CENTRO OESTE;ADOLFO GORDO SENADOR;SAO PAULO;;2,89
2024;4224;35004224;10312;CENTRO OESTE;VIRGILIA RODRIGUES ALVES DE CARVALHO PINTO;SAO PAULO;;
2024;4236;35004236;10312;CENTRO OESTE;PEDRO FONSECA PROFESSOR;SAO PAULO;;2,43
2024;4248;35004248;10312;CENTRO OESTE;THOMAZIA MONTORO;SAO PAULO;;3,61
2024;4259;35004259;10312;CENTRO OESTE;ADOLFO TRIPOLI PROFESSOR;SAO PAULO;4,68;
2024;4273;35004273;10316;CENTRO SUL;DEMOSTHENES MARQUES PROFESSOR;SAO PAULO;4,64;
2024;4285;35004285;10316;CENTRO SUL;JACQUES MARITAIN;SAO PAULO;4,78;3,98
2024;4297;35004297;10316;CENTRO SUL;MURTINHO NOBRE DOUTOR;SAO PAULO;;2,99
2024;4303;35004303;10316;CENTRO SUL;ADELINA ISSA ASHCAR;SAO PAULO;4,73;
2024;4315;35004315;10316;CENTRO SUL;JULIO DE MESQUITA FILHO;SAO PAULO;5,06;2,61
2024;4327;35004327;10316;CENTRO SUL;ITAUNA VISCONDE DE;SAO PAULO;5,38;3,86
2024;4339;35004339;10316;CENTRO SUL;ATALIBA DE OLIVEIRA PROFESSOR;SAO PAULO;;
2024;4340;35004340;10316;CENTRO SUL;ROOSEVELT PRESIDENTE;SAO PAULO;4,79;3,15
2024;4364;35004364;10316;CENTRO SUL;ASTROGILDO SILVA PROFESSOR;SAO PAULO;4,03;2,43
2024;4388;35004388;10316;CENTRO SUL;SEMINARIO NOSSA SENHORA DA GLORIA;SAO PAULO;5,36;3,74
2024;4397;35004397;10316;CENTRO SUL;JOSE ESCOBAR PROFESSOR;SAO PAULO;4,90;
2024;4406;35004406;10316;CENTRO SUL;MILDRE ALVARES BIAGGI PROFESSORA;SAO PAULO;5,00;
2024;4418;35004418;10316;CENTRO SUL;NOSSA SENHORA APARECIDA;SAO PAULO;3,51;2,15
2024;4424;35004424;10316;CENTRO SUL;FRANCISCO DE ASSIS REYS;SAO PAULO;6,12;
2024;4431;35004431;10316;CENTRO SUL;MANUELA LACERDA VERGUEIRO;SAO PAULO;;1,83
2024;4443;35004443;10316;CENTRO SUL;ODON CAVALCANTI PROFESSOR;SAO PAULO;;4,68
2024;4455;35004455;10316;CENTRO SUL;OSCAR THOMPSON;SAO PAULO;;3,60
2024;4467;35004467;10316;CENTRO SUL;GOMES CARDIM PROFESSOR;SAO PAULO;5,96;
2024;4479;35004479;10316;CENTRO SUL;ALEXANDRE DE GUSMAO;SAO PAULO;;
2024;4480;35004480;10316;CENTRO SUL;EURYDICE ZERBINI PROFESSORA;SAO PAULO;;3,18
2024;4492;35004492;10316;CENTRO SUL;GUALTER DA SILVA PROFESSOR;SAO PAULO;;3,33
2024;4509;35004509;10316;CENTRO SUL;MARIA ODILA GUIMARAES BUENO PROFESSORA;SAO PAULO;5,23;
2024;4510;35004510;10316;CENTRO SUL;TEOTONIO ALVES PEREIRA;SAO PAULO;;3,61
2024;4522;35004522;10316;CENTRO SUL;RAUL CARDOSO DE ALMEIDA PROFESSOR;SAO PAULO;;3,03
2024;4534;35004534;10317;SUL 1;REDUCINO DE OLIVEIRA LARA PROFESSOR;SAO PAULO;6,21;
2024;4546;35004546;10316;CENTRO SUL;RAUL FONSECA;SAO PAULO;;2,03
2024;4558;35004558;10317;SUL 1;DANDOLO FREDIANI PROFESSOR;SAO PAULO;4,67;
2024;4561;35004561;10316;CENTRO SUL;VALENTIM GENTIL;SAO PAULO;5,72;
2024;4571;35004571;10312;CENTRO OESTE;PAULO ROSSI PROFESSOR;SAO PAULO;5,28;3,20
2024;4583;35004583;10317;SUL 1;LAIS AMARAL VICENTE PROFESSORA;SAO PAULO;;2,99
2024;4595;35004595;10312;CENTRO OESTE;LYGIA DE AZEVEDO SOUZA E SA PROFESSORA;SAO PAULO;;3,73
2024;4601;35004601;10316;CENTRO SUL;JULIA COLLACO FRANCA PROFESSORA;SAO PAULO;5,54;
2024;4613;35004613;10317;SUL 1;MARIA AUGUSTA DE MORAES NEVES PROFESSORA;SAO PAULO;;1,71
2024;4625;35004625;10312;CENTRO OESTE;MARIA RIBEIRO GUIMARAES BUENO PROFESSORA;SAO PAULO;;3,57
2024;4633;35004633;20415;SUMARE;JARDIM DAS ORQUIDEAS;SUMARE;;2,37
2024;4649;35004649;10316;CENTRO SUL;CALIXTO DE SOUZA ARANHA PROFESSOR;SAO PAULO;5,65;
2024;4662;35004662;10312;CENTRO OESTE;HELENA LEMMI PROFESSORA;SAO PAULO;6,64;
2024;4674;35004674;10317;SUL 1;HELOISA CARNEIRO PROFESSORA;SAO PAULO;;2,09
2024;4686;35004686;10317;SUL 1;PEROLA BYINGTON DONA;SAO PAULO;;3,07
2024;4698;35004698;10317;SUL 1;ANGELO MENDES DE ALMEIDA DOUTOR;SAO PAULO;;
2024;4704;35004704;10317;SUL 1;CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR;SAO PAULO;;
2024;4714;35004714;20501;ARARAQUARA;VEREADOR CARLOS ROBERTO MARQUES;ARARAQUARA;;3,01
2024;4716;35004716;10312;CENTRO OESTE;ERICO DE ABREU SODRE;SAO PAULO;6,98;
2024;4728;35004728;10317;SUL 1;JOAO MARIA PIRES DE AGUIAR PROFESSOR;SAO PAULO;3,93;
2024;4736;35004736;10317;SUL 1;JOAO AMOS COMENIUS;SAO PAULO;;2,37
2024;4741;35004741;10316;CENTRO SUL;JULIO RIBEIRO;SAO PAULO;;
2024;4753;35004753;10317;SUL 1;NELSON FERNANDES DEPUTADO;SAO PAULO;5,27;
2024;4765;35004765;10312;CENTRO OESTE;BARROSO ALMIRANTE;SAO PAULO;5,63;
2024;4766;35004766;20404;CAMPINAS OESTE;VILA VITORIA;CAMPINAS;;2,32
2024;4777;35004777;10316;CENTRO SUL;ANTONIO ALCANTARA MACHADO;SAO PAULO;;3,51
2024;4789;35004789;10316;CENTRO SUL;ANTONIO CASTELAR DE FRANCESCHI;SAO PAULO;5,46;
2024;4790;35004790;10316;CENTRO SUL;BRASILIO MACHADO;SAO PAULO;;
2024;4807;35004807;10317;SUL 1;DOMINGOS QUIRINO FERREIRA CORONEL;SAO PAULO;;2,65
2024;4819;35004819;10316;CENTRO SUL;RAUL HUMAITA VILLA NOVA CORONEL;SAO PAULO;6,26;
2024;4820;35004820;10316;CENTRO SUL;JOSE VICENTE DE AZEVEDO CONDE;SAO PAULO;;
2024;4832;35004832;10312;CENTRO OESTE;RUI BLOEM;SAO PAULO;;
2024;4856;35004856;10316;CENTRO SUL;PEDRO VOSS PROFESSOR;SAO PAULO;7,58;
2024;4868;35004868;10317;SUL 1;LEONOR QUADROS;SAO PAULO;;2,03
2024;4873;35004873;10316;CENTRO SUL;ISABEL PRINCESA;SAO PAULO;;4,07
2024;4881;35004881;10317;SUL 1;EDMEA ATTAB PROFESSORA;SAO PAULO;5,44;
2024;4893;35004893;10316;CENTRO SUL;LASAR SEGALL;SAO PAULO;;5,41
2024;4900;35004900;10317;SUL 1;JOANNA ABRAHAO PROFESSORA;SAO PAULO;4,58;
2024;4911;35004911;10314;SUL 2;RENATO BRAGA PROFESSOR;SAO PAULO;;3,07
2024;4923;35004923;10314;SUL 2;JOAO SILVA PROFESSOR;SAO PAULO;;2,84
2024;4935;35004935;10317;SUL 1;DULCE CARNEIRO PROFESSORA;SAO PAULO;4,74;
2024;4947;35004947;10317;SUL 1;NEYDE APPARECIDA SOLLITTO PROFESSORA;SAO PAULO;4,02;2,40
2024;4959;35004959;10317;SUL 1;LUIZA MARCELINA BRANCA CHAIB;SAO PAULO;4,73;
2024;4960;35004960;10317;SUL 1;EUGENIO ZERBINI PROFESSOR;SAO PAULO;4,52;
2024;4972;35004972;10317;SUL 1;NIPO BRASILEIRA;SAO PAULO;5,06;
2024;4984;35004984;10317;SUL 1;MARIA PETRONILA LIMEIRA DOS MILAGRES MONTEIRO PROFESSORA;SAO PAULO;;3,62
2024;4996;35004996;10314;SUL 2;DAVINA AGUIAR DIAS PROFESSORA;SAO PAULO;5,00;3,33
2024;5009;35005009;10314;SUL 2;BEATRIZ DE QUADROS LEME PROFESSORA;SAO PAULO;;2,64
2024;5010;35005010;10314;SUL 2;LEOPOLDO SANTANA PROFESSOR;SAO PAULO;;
2024;5022;35005022;10317;SUL 1;JUVENTINA PATRICIA SANT ANA PROFESSORA;SAO PAULO;5,05;
2024;5034;35005034;10317;SUL 1;MARTINS PENA;SAO PAULO;;2,46
2024;5046;35005046;10317;SUL 1;JOSE NASCIMENTO PROFESSOR;SAO PAULO;5,51;
2024;5058;35005058;10317;SUL 1;BENTO PEREIRA DA ROCHA PROFESSOR;SAO PAULO;;2,33
2024;5061;35005061;10314;SUL 2;ZULMIRA CAVALHEIRO FAUSTINO DONA;SAO PAULO;5,39;2,88
2024;5071;35005071;10317;SUL 1;EUSEBIO DE PAULA MARCONDES PROFESSOR;SAO PAULO;;2,01
2024;5083;35005083;10317;SUL 1;JOAQUIM ADOLFO ARAUJO PROFESSOR;SAO PAULO;;3,07
2024;5095;35005095;10317;SUL 1;HUGO LACORTE VITALE DEPUTADO;SAO PAULO;;3,26
2024;5113;35005113;10317;SUL 1;MEXICO;SAO PAULO;;2,83
2024;5125;35005125;10317;SUL 1;PAULO EIRO;SAO PAULO;5,56;
2024;5137;35005137;10317;SUL 1;ZENAIDE LOPES DE OLIVEIRA GODOY PROFESSORA;SAO PAULO;;2,47
2024;5149;35005149;10317;SUL 1;JOAO EVANGELISTA COSTA PROFESSOR;SAO PAULO;;2,71
2024;5162;35005162;10317;SUL 1;ALBERTO CONTE PROFESSOR;SAO PAULO;;
2024;5174;35005174;10317;SUL 1;LUIS ARROBAS MARTINS DOUTOR;SAO PAULO;6,65;
2024;5186;35005186;10314;SUL 2;LUIZ GONZAGA PINTO E SILVA PROFESSOR;SAO PAULO;;2,93
2024;5198;35005198;10317;SUL 1;PLINIO NEGRAO;SAO PAULO;;2,71
2024;5204;35005204;10317;SUL 1;KENNEDY PRESIDENTE;SAO PAULO;;
2024;5216;35005216;10317;SUL 1;ISALTINO DE MELLO PROFESSOR;SAO PAULO;;
2024;5228;35005228;10317;SUL 1;SABOIA DE MEDEIROS PADRE EE;SAO PAULO;;
2024;5236;35005236;10314;SUL 2;MARIA PECCIOLI GIANNASI PROFESSORA;SAO PAULO;4,81;2,50
2024;5241;35005241;10314;SUL 2;PAULO OCTAVIO DE AZEVEDO PROFESSOR;SAO PAULO;3,99;2,49
2024;5253;35005253;10314;SUL 2;JOAO DE DEUS CARDOSO DE MELLO;SAO PAULO;4,79;
2024;5265;35005265;10314;SUL 2;ORLANDO MENDES DE MORAES PROFESSOR;SAO PAULO;;2,04
2024;5277;35005277;10318;SUL 3;BEATRIZ LOPES PROFA;SAO PAULO;;
2024;5289;35005289;10318;SUL 3;ALBERTO SALOTTI PROF EE;SAO PAULO;;
2024;5290;35005290;10318;SUL 3;LEVI CARNEIRO;SAO PAULO;;1,96
2024;5307;35005307;10318;SUL 3;PAULINO NUNES ESPOSO;SAO PAULO;;2,46
2024;5319;35005319;10318;SUL 3;ALEXANDRE MARCONDES FILHO SENADOR;SAO PAULO;5,80;
2024;5320;35005320;10318;SUL 3;PRISCILIANA DUARTE DE ALMEIDA DONA;SAO PAULO;;
2024;5332;35005332;10318;SUL 3;ERNESTINO LOPES DA SILVA PROF;SAO PAULO;5,36;
2024;5344;35005344;10318;SUL 3;HILTON REIS SANTOS PROF;SAO PAULO;4,20;2,45
2024;5356;35005356;10318;SUL 3;DUARTE LEOPOLDO E SILVA DOM;SAO PAULO;;3,42
2024;5368;35005368;10318;SUL 3;JOSE VIEIRA DE MORAES PROF;SAO PAULO;;
2024;5373;35005373;10318;SUL 3;JOSE GERALDO DE LIMA PROF EE;SAO PAULO;;4,00
2024;5381;35005381;10318;SUL 3;ADOLFO CASAIS MONTEIRO PROF;SAO PAULO;;2,05
2024;5393;35005393;10318;SUL 3;JUVENTINA MARCONDES DOMINGUES DE CASTRO PROFA;SAO PAULO;3,79;2,07
2024;5400;35005400;10314;SUL 2;ALFREDO VIANELLO GREGORIO COMENDADOR;SAO PAULO;5,14;2,79
2024;5411;35005411;10314;SUL 2;AMELIA KERR NOGUEIRA PROFESSORA;SAO PAULO;;2,17
2024;5435;35005435;10314;SUL 2;VICENTE LEPORACE;SAO PAULO;;3,34
2024;5447;35005447;10318;SUL 3;MARIA AMELIA BRAZ PROFA;SAO PAULO;;2,64
2024;5459;35005459;10318;SUL 3;HERBERT BALDUS;SAO PAULO;4,26;2,20
2024;5460;35005460;10318;SUL 3;JERONYMO MONTEIRO;SAO PAULO;6,28;
2024;5472;35005472;10314;SUL 2;SINHA PANTOJA;SAO PAULO;4,17;2,06
2024;5484;35005484;10314;SUL 2;JOAO BATISTA DE CARVALHO MONSENHOR;SAO PAULO;4,55;2,67
2024;5502;35005502;10401;CAIEIRAS;BELEM DA SERRA;FRANCISCO MORATO;;3,35
2024;5538;35005538;10401;CAIEIRAS;SUZANA DIAS;CAJAMAR;;
2024;5548;35005548;10401;CAIEIRAS;WALTER RIBAS DE ANDRADE PROF EE;CAJAMAR;;
2024;5551;35005551;10401;CAIEIRAS;JOAQUIM MARQUES DA SILVA SOBRINHO TTE;CAJAMAR;;
2024;5575;35005575;10401;CAIEIRAS;ALBERTO GRAF CAPITAO;CAIEIRAS;;2,61
2024;5587;35005587;10401;CAIEIRAS;ISAIAS LUIZ MATIAZZO;CAIEIRAS;;4,52
2024;5599;35005599;10401;CAIEIRAS;OLINDO DARTORA DR;CAIEIRAS;;4,50
2024;5605;35005605;10401;CAIEIRAS;FRANCISCO GONCALVES VIEIRA PROF;CAIEIRAS;;2,77
2024;5629;35005629;10401;CAIEIRAS;OTTO WEISZFLOG;CAIEIRAS;;3,69
2024;5630;35005630;10401;CAIEIRAS;WALTHER WEISZFLOG;CAIEIRAS;;
2024;5642;35005642;10401;CAIEIRAS;NIDE ZAIM CARDOSO PROFA;MAIRIPORA;;2,70
2024;5666;35005666;10401;CAIEIRAS;AZEVEDO SOARES;FRANCO DA ROCHA;;2,52
2024;5678;35005678;10401;CAIEIRAS;ISAURA DE MIRANDA BOTTO PROFA;FRANCO DA ROCHA;;2,43
2024;5685;35005685;10401;CAIEIRAS;HERMELINA DE ALBUQUERQUE PASSARELLA PROFA;MAIRIPORA;;2,07
2024;5691;35005691;10401;CAIEIRAS;RITUCO MITANI PROFA;FRANCO DA ROCHA;;3,17
2024;5708;35005708;10401;CAIEIRAS;DOMINGOS CAMBIAGHI PROF;FRANCO DA ROCHA;;3,57
2024;5712;35005712;10401;CAIEIRAS;BENEDITO FAGUNDES MARQUES;FRANCO DA ROCHA;;
2024;5721;35005721;10401;CAIEIRAS;PEDRO GALRAO DO NASCIMENTO;MAIRIPORA;;2,93
2024;5733;35005733;10401;CAIEIRAS;ODARICO OLIVEIRA NASCIMENTO PROF;MAIRIPORA;;3,18
2024;5745;35005745;10401;CAIEIRAS;PIETRO PETRI;MAIRIPORA;;1,96
2024;5769;35005769;10401;CAIEIRAS;IRACI SARTORI VIEIRA DA SILVA PROFA;FRANCO DA ROCHA;;2,62
2024;5770;35005770;10401;CAIEIRAS;CELESTINA VALENTE LENGENFELDER PROFA;FRANCISCO MORATO;;3,13
2024;5782;35005782;10402;GUARULHOS SUL;ENNIO CHIESA PROFESSOR;GUARULHOS;;2,07
2024;5794;35005794;10402;GUARULHOS SUL;CAPISTRANO DE ABREU;GUARULHOS;6,64;
2024;5800;35005800;10403;GUARULHOS NORTE;JOAQUIM GARCIA SALVADOR PROFESSOR;GUARULHOS;4,04;
2024;5812;35005812;10403;GUARULHOS NORTE;MARIA ROSA BROTA PROFESSORA;GUARULHOS;5,23;
2024;5824;35005824;10402;GUARULHOS SUL;CRISPINIANO CONSELHEIRO;GUARULHOS;;3,96
2024;5836;35005836;10403;GUARULHOS NORTE;BRASILIA CASTANHO DE OLIVEIRA DONA;GUARULHOS;;2,84
